lat	lon	title	description	icon	iconSize	iconOffset
51.520849015607	11.956369094999	TROTHA UP	SAALE ELBEGEBIET<br><br>Messwert PnP Tendenz<br>203.00 69.34 Gleich<br><br>Datum - Uhrzeit:<br>09.04.2011 - 11:00<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=570810">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
51.589214480554	11.797103324568	WETTIN OP	SAALE ELBEGEBIET<br><br>Messwert PnP Tendenz<br>353.00 67.13 Gleich<br><br>Datum - Uhrzeit:<br>09.04.2011 - 11:00<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=570830">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
51.58894971135	11.794752299332	WETTIN UP	SAALE ELBEGEBIET<br><br>Messwert PnP Tendenz<br>368.00 64.25 Gleich<br><br>Datum - Uhrzeit:<br>09.04.2011 - 11:00<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=570840">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
51.660477531404	11.753945288746	ROTHENBURG OP	SAALE ELBEGEBIET<br><br>Messwert PnP Tendenz<br>336.00 64.13 Gleich<br><br>Datum - Uhrzeit:<br>09.04.2011 - 05:15<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=570850">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
51.661913863179	11.75304136865	ROTHENBURG UP	SAALE ELBEGEBIET<br><br>Messwert PnP Tendenz<br>370.00 61.03 Gleich<br><br>Datum - Uhrzeit:<br>09.04.2011 - 05:00<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=570860">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
51.713003911195	11.680962240977	ALSLEBEN OP	SAALE ELBEGEBIET<br><br>Messwert PnP Tendenz<br>248.00 61.92 Gleich<br><br>Datum - Uhrzeit:<br>09.04.2011 - 11:00<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=570870">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
51.714176425779	11.679116230677	ALSLEBEN UP	SAALE ELBEGEBIET<br><br>Messwert PnP Tendenz<br>179.00 59.05 Fallend<br><br>Datum - Uhrzeit:<br>09.04.2011 - 11:00<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=570880">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
51.8024790904	11.735600489465	BERNBURG OP	SAALE ELBEGEBIET<br><br>Messwert PnP Tendenz<br>485.00 55.11 Fallend<br><br>Datum - Uhrzeit:<br>09.04.2011 - 11:00<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=570900">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
51.803426468274	11.737189847839	BERNBURG UP	SAALE ELBEGEBIET<br><br>Messwert PnP Tendenz<br>172.00 55.11 Gleich<br><br>Datum - Uhrzeit:<br>09.04.2011 - 11:00<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=570910">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
51.907720697304	11.790497680116	CALBE OP	SAALE ELBEGEBIET<br><br>Messwert PnP Tendenz<br>358.00 52.49 Gleich<br><br>Datum - Uhrzeit:<br>09.04.2011 - 11:00<br><br>Fehler vorhanden: 0<br><br><a href="http://www.pegelonline.wsv.de/gast/stammdaten?pegelnr=570920">Ganglinie</a><br><br>(click to close)	Ol_icon_blue_example.png	20,20	0,-20
